sl_contract_id,sie_ic_ruc,sie_ic_proveedor,sie_ic_monto_presupuestado,sie_ic_monto_contrato,sie_ic_monto_adjudicacion,sie_ic_indicador_01,sie_ic_indicador_04,sie_ic_indicador_05,sie_ic_indicador_06,sie_ic_indicador_09,sie_ic_indicador_11,sie_ic_indicador_15,sie_ic_indicador_19,sie_ic_indicador_22,sie_ic_indicador_25,sie_ic_indicador_26,sie_ic_indicador_27,sie_ic_promedio,sd_entidad,sd_plazo_de_entrega,sd_objeto_de_proceso,sd_vigencia_de_oferta,sd_funcionario_encargado_del_proceso,sd_presupuesto_referencial_total_sin_iva,mean_document_similarity,mean_objeto_similarity,sd_autoridad_autoridad_ordenadora_de_gasto,sd_autoridad_maxima_autoridad_institucional,sd_autoridad_maxima_autoridad_responsable_de_la_gestion_administrativa__financiera,sd_comision_delegado_del_titular_del_area_requirente,sd_comision_delegado_del_profesional_afin_al_objeto_de_la_contratacion_designado_por_la_maxima_autoridad,sd_comision_profesional_afin_al_objeto_de_la_contratacion_designado_por_la_maxima_autoridad,"sd_comision_profesional_designado_por_la_maxima_autoridad,_quien_lo_presidira",sd_comision_secretario/a,sd_comision_titular_del_area_requirente,sie_ic_day,sie_ic_month,sie_ic_dow_friday,sie_ic_dow_monday,sie_ic_dow_saturday,sie_ic_dow_thursday,sie_ic_dow_tuesday,sie_ic_dow_wednesday,sie_ic_estado_proc_adjudicado_-_registro_de_contratos,sie_ic_estado_proc_cancelado,sie_ic_estado_proc_desierta,sie_ic_estado_proc_ejecucion_de_contrato,sie_ic_estado_proc_en_recepcion,sie_ic_estado_proc_finalizada,sie_ic_estado_proc_finalizado_por_mutuo_acuerdo,sie_ic_estado_proc_negociacion,sie_ic_estado_proc_por_adjudicar,sie_ic_estado_proc_suspendido,sie_ic_estado_proc_terminado_unilateralmente,sd_tipo_compra_bien,sd_tipo_compra_servicio,sd_comision_no,sd_comision_si,sd_variacion_puja,sd_anticipo_pct,sd_saldo_otra_-_revisar_terminos_de_referencia,sd_saldo_pago_a_30_dias,sd_saldo_pago_a_45_dias,sd_saldo_pago_contra_entrega_de_bienes_obras_o_servicio,sd_saldo_pagos_por_planilla,sd_estado_adjudicado,sd_estado_cancelado,sd_estado_desierta,sd_estado_ejecucion,sd_estado_finalizada,sd_estado_otro,sd_estado_recepcion
1706136,nan,,0.0,0.0,0.0,,1.0,1,1.0,,,0,,,0.0,1.0,1.0,0.71,HOSPITAL GENERAL GUASMO SUR,365,CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LA PLANTA DE TRATAMIENTO DE AGUA DEL SERVICIO DE HEMODIÁLISIS DEL HOSPITAL GENERAL GUASMO SUR,90,luis.orellana@hgs.gob.ec,,0.7114327720992555,0.0489748998664646,NAVARRETE CHAVEZ GRACE DEL ROCIO,NAVARRETE CHAVEZ GRACE DEL ROCIO,DELGADO MURILLO JOHAN GERMAN,,,,,,,3,6,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,0.01,0.0,False,False,False,False,True,False,False,True,False,False,False,False
1683888,nan,,0.0,0.0,0.0,,1.0,0,1.0,,,0,,,1.0,1.0,1.0,0.71,"HOSPITAL PROVINCIAL ""MARTIN ICAZA""",270,PROVISIÓN DE LOS SISTEMAS Y SUMINISTRO DE OXIGENO PARA EL HOSPITAL PROVINCIAL MARTIN ICAZA,90,lourdes.rodriguez@hgmi.gob.ec,,0.3735020945348701,0.0232021855040524,BAYAS HUILCAPI GRACE VANESSA,BAYAS HUILCAPI GRACE VANESSA,FERNANDEZ SILVA MARIA LORENA,,,LOPEZ ZAMBRANO TITO ARTURO,CORDOVA DELGADO EMILIA ALEJANDRA,AMAIQUEMA ESCUDERO TANIA GEOCONDA,CALLE KNEZEVICH GLORIA CECILIA,8,3,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.02,0.0,True,False,False,False,False,False,False,True,False,False,False,False
1736077,190478157001.0,MV IMPORTACIONES MV-IMP CIA. LTDA.,12195.9,9600.0,9600.0,1.0,1.0,1,1.0,,,0,0.0,,,1.0,1.0,0.75,INSTITUTO OCEANOGRÁFICO Y ANTÁRTICO DE LA ARMADA,15,"ADQUISICIÓN DE PRENDAS DE PROTECCIÓN PARA PREVENIR ACCIDENTES Y ENFERMEDADES OCUPACIONALES, PARA EL PERSONAL LOGÍSTICO Y CIENTÍFICOS QUE PARTICIPARAN EN CUMPLIMIENTO DE LA XXVI EXPEDICIÓN ANTÁRTICA",90,mariaisabel.leon@inocar.mil.ec,12195.9,0.709339374184109,0.0191890687236065,ZAPATA CORTEZ CARLOS GUSTAVO,ZAPATA CORTEZ CARLOS GUSTAVO,MARCHAN HERNANDEZ SANTIAGO FRANCISCO,,,,,,,17,10,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.01,0.0,False,False,False,True,False,False,False,False,False,True,False,False
1733472,1791434501001.0,OFTALVIS S.A.,36975.68,33278.1,33278.1,1.0,1.0,1,1.0,,,0,0.0,,,1.0,1.0,0.75,HOSPITAL DE ESPECIALIDADES FUERZAS ARMADAS NO. 1,15,"ADQUISICIÓN DE FÓRMULAS LÍQUIDAS Y SÓLIDAS PARA NUTRICIÓN ENTERAL, A UTILIZARSE EN LAS DIFERENTES ÁREAS DE HOSPITALIZACIÓN DEL HE-1",90,kfpachecob@he1.mil.ec,36975.68,0.6420738134650787,0.0261024801385293,FLORES ORTEGA MARCO MIJAIL,LANAS VITERI FERNANDO JAVIER,ORTIZ DELGADO JAIME OSWALDO,,,,,,,5,10,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.05,0.0,False,False,False,True,False,False,False,False,False,True,False,False
1735543,nan,,0.0,0.0,0.0,,0.0,1,1.0,,,0,,,1.0,1.0,1.0,0.71,HOSPITAL GENERAL LATACUNGA,40,"ADQUISISCION DE DETERMINACIONES AUTOMATIZADAS DE QUÍMICA SANGUÍNEA E INMUNOLOGÍA, CON APOYO TECNOLOGICO PARA EL LABORATORIO CLÍNICO DEL HOSPITAL GENERAL LATACUNGA",60,mayra.bautista@hgl.mspz3.gob.ec,,0.2065582778267979,0.030329815912451,CHIRIBOGA ARGUELLO ROBERTO EDUARDO,CHIRIBOGA ARGUELLO ROBERTO EDUARDO,AVILA LOPEZ ALEXANDRA SOLEDAD,CONSTANTE NOROÑA MONICA PATRICIA,,AVILES ARRICIAGA LILA LILIANA,LUCIO JALCA CARLOS ENRIQUE,TATAYO RIVERA SANDRA XIMENA,,13,10,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.02,0.0,False,False,False,True,False,False,False,True,False,False,False,False
1729510,nan,,0.0,0.0,0.0,,1.0,1,1.0,,,0,,,1.0,1.0,1.0,0.86,DIRECCION NACIONAL DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACION,365,Renovación del Licenciamiento de las Herramientas de Seguridad,45,vladimir.taco@policia.gob.ec,,0.24772236055808,0.0076555167986442,MARTINEZ MARTINEZ LUIS FERNANDO,JIMENEZ SANCHEZ FRANCISCO EDUARDO,ELIZALDE SOCASI EDWIN RODOLFO,,,,,,,16,9,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,0.01,0.0,False,False,False,True,False,False,False,True,False,False,False,False
1737151,1600639288001.0,FLORES CEVALLOS ALEX FERNANDO,13500.0,12823.57,12823.57,1.0,1.0,1,1.0,,,0,1.0,,,1.0,1.0,0.88,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL EL TRIUNFO,45,"ADQUISICIÓN DE ESPECIES MENORES (PORCINOS) PARA EL PROYECTO DE INNOVACIÓN PECUARÍA, CON EL FORTALECIMIENTO A LA PRODUCCIÓN PECUARIA CON ENFOQUE DE CADENA DE VALOR A TRAVÉS DEL MEJORAMIENTO DE LA PRODUCCIÓN PORCÍCOLA DE LOS PEQUEÑOS PRODUCTORES EN LA PARROQUIA EL TRIUNFO, CANTÓN Y PROVINCIA DE PASTAZA",20,noemi24leo@hotmail.com,13500.0,0.110940571351777,0.0266593214333706,POZO GOMEZ JENRY VINICIO,POZO GOMEZ JENRY VINICIO,CAMPOVERDE CARIAJANO SUSAN MORELLA,,,,,,,20,10,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.05,0.3,False,False,False,True,False,False,False,False,False,True,False,False
1735092,925056079001.0,CABRERA ESPINOZA LUIS ENRIQUE,100610.07,95100.0,95100.0,1.0,1.0,1,1.0,,,0,1.0,,,1.0,1.0,0.88,Escuela Superior Politécnica del Litoral,30,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE PUPITRES Y MOBILIARIO ACADÉMICO DEL CAMPUS GUSTAVO GALINDO VELASCO DE ESPOL,90,mholguin@espol.edu.ec,100610.07,0.1733689726856341,0.0171337469671424,HERRERA SAMANIEGO PAUL ALEJANDRO,HERRERA SAMANIEGO PAUL ALEJANDRO,MONCAYO MONCADA RICARDO CHRISTIAN,ANCHUNDIA MERO JESUS GEOVANNY,,VILLACIS FLORES MAXIMO ESTUARDO,MONCAYO MONCADA RICARDO CHRISTIAN,MORAN NOVILLO EVELYN VIVIANA,,13,10,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.01,0.0,False,False,False,True,False,False,False,False,False,True,False,False
1742153,1758813966001.0,SANCHEZ ANDRES FELIPE,10356.53,9579.79,9579.79,1.0,1.0,1,1.0,,,0,1.0,,,1.0,1.0,0.88,GOBIERNO AUTONOMO DESCENTRALIZADO DEL DISTRITO METROPOLITANO DE QUITO,20,ADQUISICION DE ACCESORIOS VETERINARIOS Y COSMETICOS – UBA,90,maribel.paccha@quito.gob.ec,10356.53,0.4152930156325218,0.0294611448788088,HOLGUIN SCACCO GIANINNA NOEMI,GUARDERAS IZQUIERDO SANTIAGO MAURICIO,VILLACIS MORA GRACE YOLANDA,,,,,,,8,11,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.05,0.0,True,False,False,False,False,False,False,False,False,True,False,False
1729419,1791742710001.0,CAYMANSYSTEMS CIA. LTDA.,60000.0,55920.0,55920.0,1.0,1.0,1,1.0,,,0,0.0,,,1.0,1.0,0.75,UNIVERSIDAD POLITECNICA ESTATAL DEL CARCHI,45,EQUIPOS PARA LA SEGURIDAD ELECTRÓNICA DE LA BIBLIOTECA LUCIANO CORAL DE LA UNIVERSIDAD POLITÉCNICA ESTATAL DEL CARCHI - UPEC,90,lizeth.rivera@upec.edu.ec,60000.0,0.4330810441224489,0.0133315517842812,MINA ORTEGA JORGE IVAN,MINA ORTEGA JORGE IVAN,SARMIENTO BRAVO STEFFANY CAROLINA,,,,,,,15,9,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.05,0.5,False,False,False,True,False,False,False,False,False,True,False,False
1735409,1791987888001.0,IMANCLEANING S.A.,56202.0,52649.0,52649.0,1.0,1.0,1,1.0,,,0,1.0,,,1.0,1.0,0.88,HOSPITAL GENERAL ESMERALDAS SUR-DELFINA TORRES DE CONCHA,114,"CONTRATACIÓN DEL SERVICIO DE LAVADO, DESMANCHADO, DESINFECTADO, SECADO, PLANCHADO, DOBLADO DE LENCERÍA HOSPITALARIA, PARA EL HOSPITAL GENERAL ESMERALDAS SUR DELFINA TORRES, PLURIANUALES/ EJERCICIO FISCAL 2023.( 3 MESES Y 24 DIAS)",90,juan.zambonino.g@gmail.com,56202.0,0.1861440215085792,0.0270352600281612,HERNANDEZ ARAUZ RUBEN OSWALDO,HERNANDEZ ARAUZ RUBEN OSWALDO,TERAN GARZON KRISTHIAN RAFAEL,,,YASCARIBAY PAZMIÑO MARIBEL CATALINA,BAZURTO MENDOZA CARLOS DANIEL,ZAMBONINO GUERRERO JUAN ALBERTO,NAVIA BATIOJA RUTH NOEMI,13,10,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.05,0.0,False,False,False,False,True,False,False,False,True,False,False,False
1740208,1791310233001.0,PRODUCTOS Y DISTRIBUCIONES MEDICAS ANDINO PRODIMEDA CIA. LTDA.,32084.08,16216.0,16216.0,1.0,1.0,1,1.0,,,0,0.0,,,1.0,1.0,0.75,DIRECCION DISTRITAL 08D01 - ESMERALDAS - RIOVERDE-SALUD,15,ADQUISICIÒN DE DISPOSITIVOS MÉDICOS PARA EL ABASTECIMIENTO DEL TERCER TRIMESTRE DE LOS ESTABLECIMIENTOS DE SALUD QUE CORRESPONDEN A LA DIRECCIÒN DISTRITAL 08D01 ESMERALDAS – RIOVERDE SALUD,45,dennissesantana@hotmail.com,32084.08,0.1002904447549262,0.0270179436961015,BALLESTEROS DIAZ HENRYK JEFFERSON,BALLESTEROS DIAZ HENRYK JEFFERSON,ARBOLEDA ANGULO MARIELA ANNABELLE,,,NAZARENO BASTIDAS SAMUEL DARIO,CABEZAS ANGULO SILVIO FRANCISCO,MECIAS PINCAY GEOCONDA JACQUELINE,ESPINOZA MUÑOZ GLADYS TERESA,31,10,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0.05,0.0,False,False,False,True,False,False,False,False,False,True,False,False
1741331,1722990734001.0,RESTREPO MARIN ANDREA PAULINA,22541.0,15975.0,15975.0,1.0,1.0,0,1.0,,,0,0.0,,,1.0,1.0,0.63,COMANDANCIA GENERAL - PLANTA CENTRAL,30,ADQUISICIÓN DE MESAS Y SILLAS PARA LAS ELECCIONES 2023,60,compraspublicascg@gmail.com,22541.0,0.2215381448710343,0.0279701546261738,LUNA VILLAVICENCIO ALAIN GONZALO,ZAPATA SILVA JUAN ERNESTO,VINUEZA ESPINOZA GONZALO MANUEL,,,,,,,7,11,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.01,0.0,False,False,False,True,False,False,False,False,False,True,False,False
1713365,990333319001.0,LABORATORIOS ROCNARF S.A.,15783.6,14504.0,14504.0,1.0,1.0,1,1.0,,,0,1.0,,,1.0,1.0,0.88,DIRECCION DISTRITAL 05D01-LATACUNGA-SALUD,15,ADQUISICIÓN DE HIERRO POLIMALTOSADO PARA ABASTECER A LAS UNIDADES DE SALUD PERTENECIENTES A LAS DIRECCIÓN DISTRITAL 05D01 LATACUNGA -SALUD,30,aideoto2008@gmail.com,15783.6,0.3624444142328967,0.0422460011021769,MORALES PEREZ SEGUNDO XAVIER,MORALES PEREZ SEGUNDO XAVIER,MENA SANCHEZ SANDRA ELIZABETH,,,,,,,4,7,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.0005,0.0,False,False,False,True,False,False,False,False,False,True,False,False
1747328,1711273035001.0,CRUZ RAMIREZ EDISON FERNANDO,55030.3,49600.0,49600.0,1.0,1.0,1,1.0,,,0,1.0,,,1.0,1.0,0.88,DIRECCION DISTRITAL 22D02 ORELLANA - LORETO SALUD,8,ADQUISICIÓN DE PRUEBAS RÁPIDAS Y REACTIVOS PARA LABORATORIO CLÍNICO A CARGO DE LA DIRECCIÓN DISTRITAL 22D02 ORELLANA – LORETO SALUD,60,alex_56789@hotmail.es,55030.3,0.5828791796386359,0.0465826292239742,GARCIA LOPEZ JORGE WILLIAN,GARCIA LOPEZ JORGE WILLIAN,CALAPUCHA TANGUILA MILTON JAIME,,,,,,,25,11,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.05,0.0,False,False,False,True,False,False,False,False,False,False,False,True
1722372,1801531649001.0,QUINTEROS VELASCO ELSA ROSARIO,21958.9,18486.0,18486.0,1.0,1.0,1,,,,0,1.0,,,1.0,1.0,0.86,BASE NAVAL SAN EDUARDO,20,"ADQUISICIÓN DE MATERIAL DE CONSTRUCCIÓN, ELÉCTRICIDAD, PLOMERÍA Y CARPINTERÍA PARA LOS TALLERES DE LA BASE NAVAL SAN EDUARDO",30,papaalfa301@hotmail.com,21958.9,0.6945675811948651,0.0316503262392999,MARURI VASQUEZ UVER STALIN,LARA JARAMILLO LUIS EDUARDO,DE LA TORRE COLLAGUAZO MARCO AURELIO,,,,,,,9,8,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.005,0.0,False,False,False,True,False,False,False,False,False,True,False,False
1721012,1791148800001.0,AKROS CIA. LTDA.,27600.0,16991.0,16991.0,1.0,1.0,1,1.0,,,1,0.0,,,1.0,1.0,0.88,PROCURADURIA GENERAL DEL ESTADO,370,SERVICIO DE SEGURIDAD CLIENTE FINAL,60,esegura@pge.gob.ec,27600.0,0.3953226855853902,0.0185803757521372,ERAZO GUAIGUA FERNANDA SABRINA,SALVADOR CRESPO IÑIGO FRANCISCO ALBERTO,SANDOVAL DUQUE GALO ENRIQUE,,,,,,,3,8,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,0.01,0.0,True,False,False,False,False,False,False,False,False,False,False,True
1718527,1102768692001.0,IGLESIAS JIMéNEZ FRANKLIN OSWALDO,20000.0,18939.25,18939.25,1.0,1.0,1,1.0,,,0,1.0,,,1.0,1.0,0.88,GOBIERNO PARROQUIAL AUTONOMO DESCENTRALIZADO DE RIOCHICO,15,"ADQUISICIÓN DE INSUMOS Y EQUIPOS PARA LA IMPLEMENTACIÓN DEL CENTRO DE REHABILITACIÓN FÍSICA PARA MEJORAR LA CALIDAD DE VIDA DE LAS PERSONAS PERTENECIENTES A LOS GRUPOS PRIORITARIO EN LA PARROQUIA RIOCHICO, CANTÓN PORTOVIEJO, PROVINCIA DE MANABÍ",30,evelynzamora90@hotmail.com,20000.0,0.5236239621898665,0.0396034274649188,ARAY NAVIA MARIA DEL CARMEN,ARAY NAVIA MARIA DEL CARMEN,ZAMORA MERO EVELYN ESTEFANIA,,,,,,,25,7,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.01,0.0,False,False,False,True,False,False,False,False,False,True,False,False
1718775,190371085001.0,SALUD AUDITIVA ECUADOR SAUDEC CIA. LTDA,9248.0,7090.0,7090.0,1.0,1.0,1,1.0,,,0,1.0,,,1.0,1.0,0.88,HOSPITAL GENERAL FRANCISCO DE ORELLANA,30,AUDIFONOS PARA LA UNIDAD DE AUDIOLOGIA DEL HOSPITAL GENERAL FRANCISCO DE ORELLANA,30,servicios2018hfo@hotmail.com,9248.0,0.6263847284270173,0.0371942515671063,PALMA ZAMBRANO INGRID JACQUELINE,PALMA ZAMBRANO INGRID JACQUELINE,ARELLANO MERA VICTOR EDISON,,,ESPINOZA VALENCIA CESAR IVAN,RICARDO BELLO RODRIGUEZ,ZAMBRANO JARAMILLO JANETH ALEXANDRA,VACA PUGA BERTHA ISABEL,25,7,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0.01,0.0,False,False,False,True,False,False,False,False,False,True,False,False
1724602,nan,,0.0,0.0,0.0,,1.0,1,1.0,,,0,,,1.0,1.0,1.0,0.86,ASTILLEROS NAVALES ECUATORIANOS - ASTINAVE EP -,10,ADQUISICIÓN DE CARPAS DE PROTECCIÓN DE PROCESOS DE SOLDADURA PARA EL MPV,60,mbravo@astinave.com.ec,,0.6586269201885707,0.0262951359357406,MACHUCA TREJO BYRON BENITO,MACHUCA TREJO BYRON BENITO,ORTEGA GARRIDO IVAN PATRICIO,,,,,,,16,8,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.005,0.0,False,False,False,True,False,False,False,True,False,False,False,False
1723568,1091796317001.0,SEPRIMAX CIA. LTDA.,16071.44,8000.0,8000.0,1.0,1.0,1,1.0,1.0,1.0,0,0.0,1.0,,1.0,1.0,0.82,DIRECCION DISTRITAL 19D03-CHINCHIPE-PALANDA-SALUD,122,"CONTRATACIÓN DEL SERVICIO DE SEGURIDAD Y VIGILANCIA DE 12 HORAS SIN ARMA LETAL PARA LOS CENTROS DE SALUD ZUMBA, PALANDA Y VALLADOLID DE LA DIRECCION DISTRITAL 19D03 CHINCHIEPE-PALANDA-SALUD PERIODO SEPTIEMBRE A DICIEMBRE 2022",60,angelpalacios91@hotmail.com,16071.44,0.4824911334287732,0.0277341208792597,JIRON PARDO MODESTO EFREN,JIRON PARDO MODESTO EFREN,CHAMBA CAMACHO ESTEYLEES IRIS,,,,,,,15,8,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,0.02,0.0,False,False,False,True,False,False,False,False,False,True,False,False
1721598,991297480001.0,ALEMINSA S.A.,37932.6,36987.0,36987.0,1.0,1.0,1,1.0,,,0,0.0,,,1.0,1.0,0.75,CORPORACION ELECTRICA DEL ECUADOR CELEC EP.,90,TRA ADQUISICIÓN DE DETECTORES DE FUGA DE GAS SF6 PARA SISTEMAS GIS E INTERRUPTORES AISLADOS EN SF6 PARA EL SISTEMA NACIONAL DE TRANSMISIÓN,180,cecilia.padilla@celec.gob.ec,37932.6,0.5281958957537086,0.0220449554717724,MOLINA SIGCHO VICTOR EMILIO,ANDRADE LABORDE NICOLAS EDUARDO,MUÑOZ VELEZ JORGE ANDRES,,,,,,,5,8,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.01,0.5,True,False,False,False,False,False,False,False,False,True,False,False
1721720,992733217001.0,EXPERTOS CONTABLES TRIBUTARIOS EXPERCONTRI S.A.,15925.68,15112.82,15112.82,1.0,1.0,1,1.0,0.0,0.0,0,0.0,0.0,,1.0,1.0,0.55,PATRONATO DE AMPARO SOCIAL DEL GAD MUNICIPAL DE TULCAN,60,"ADQUISICIÓN DE UN SOFTWARE DE GESTIÓN ADMINISTRATIVA, CONTABLE Y FINANCIERA PARA EL PATRONATO DE AMPARO SOCIAL DEL PAS GADMT",60,fearsome_scorpion@hotmail.com,15925.68,0.6253611869972767,0.0247787338195425,ALTAMIRANO NARVAEZ DARLA VICTORIA,ALTAMIRANO NARVAEZ DARLA VICTORIA,VERA SUAREZ CARMITA IRENE,,,,,,,5,8,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.015,0.0,False,False,False,True,False,False,False,False,False,True,False,False
1721420,1802231660001.0,SOLIS GUEVARA SILVIA JEANNETTE,16676.29,15758.28,15758.28,1.0,1.0,1,1.0,,,0,1.0,,,1.0,1.0,0.88,CUERPO DE INGENIEROS DEL EJERCITO,8,"ADQUISICIÓN DE ADITIVOS SUPERPLASTIFICANTE Y RETARDANTE PARA FABRICAR HORMIGÓN, A FIN DE RELLENAR LA PRIMERA GALERÍA UBICADA ENTRE EL SOCAVÓN DEL 2017 Y EL SOCAVÓN DE DICIEMBRE DEL 2021, EN EL SECTOR DEL HUNDIMIENTO DE LAS CALLES COLÓN Y 29 DE NOVIEMBRE, CANTÓN ZARUMA, PROVINCIA DE EL ORO",60,compraspublicascee@gmail.com,16676.29,0.6116948954530445,0.0251805108541988,AÑAZCO TRAVEZ VICTOR FERNANDO,JATIVA CORONEL FREDDY JOSE,BENALCAZAR ALMEIDA SOLEDAD DE LOS ANGELES,,,,,,,4,8,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.02,0.0,False,False,False,True,False,False,False,False,False,False,False,True
1717736,991312080001.0,FRESENIUS KABI S.A,14356.05,13494.22,13494.22,1.0,0.0,1,,,,0,1.0,,,1.0,1.0,0.71,HOSPITAL NAVAL GUAYAQUIL,15,"ADQUISICIÓN DE DISPOSITIVOS DE ENFERMERÍA PARA INFUSIÓN CONTINUA POR BOMBAS, DE LÍQUIDOS, MEDICAMENTOS Y HEMODERIVADOS, EN LAS DISTINTAS ÁREAS DEL HOSPITAL NAVAL",60,dagonzalez@armada.mil.ec,14356.05,0.7052142899959548,0.0416628990612113,ARIZO CARRERA JOSE LUIS,PAZ NOBOA GUSTAVO RAMIRO,CASTRO FAJARDO ROBERTHO EUGENIO,PLUAS HURTADO MILTON MANUEL,MUÑOZ GUERRA MARIA VERONICA,,RODRIGUEZ FIGUEROA VICTOR FERNANDO,LARENAS MENDIETA EMILY JAHAIRA,,20,7,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0.01,0.0,False,False,False,True,False,False,False,False,False,True,False,False
1717436,991339450001.0,BIO-IN S.A. SISTEMAS MEDICOS,17016.25,6757.22,6757.22,1.0,1.0,1,1.0,,,0,1.0,,,1.0,1.0,0.88,HOSPITAL DE ATENCION INTEGRAL DEL ADULTO MAYOR,5,"NC: Dispositivos Médicos de uso General, Guantes de nitrilo para el personal de Hospital de Atención Integral del Adulto Mayor",45,jhoanna.apina@haiam.gob.ec,17016.25,0.2477177303728515,0.0299000192618151,QUITO SORIA EDGAR VICENTE,QUITO SORIA EDGAR VICENTE,CORDOVA CORDOVA MIRTHA FAVIOLA,,,,,,,19,7,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.01,0.0,False,False,False,True,False,False,False,False,False,False,False,True
1717354,691736210001.0,LABCESTTA S A,10853.09,8500.0,8500.0,1.0,1.0,1,1.0,0.0,1.0,0,1.0,1.0,,1.0,1.0,0.82,GOBIERNO MUNICIPAL DE MERA,365,"SERVICIO DE LABORATORIO ACREDITADO PARA REALIZAR LOS ANÁLISIS DE MONITOREO DE FACTORES AMBIENTALES DE LOS PROYECTOS EJECUTADOS POR EL GADM DEL CANTÓN MERA, PARA EL PRIMER Y SEGUNDO SEMESTRE 2022",30,jhonny_ojeda@municipiomera.gob.ec,10853.09,0.3677748912400392,0.0184965670534044,TAMAYO AMORES GUIDMON EDMUNDO,TAMAYO AMORES GUIDMON EDMUNDO,SANMARTIN TORRES FREDDY ALBERTO,,,,,,,20,7,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,0.01,0.0,False,False,False,True,False,False,False,False,False,False,False,True
1714596,990247595001.0,MARRIOTT S.A.,59902.3,58513.0,58513.0,1.0,0.0,1,1.0,0.0,1.0,0,0.0,1.0,,1.0,1.0,0.64,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL LA TRONCAL,30,"ADQUISICION DE POSTES, REFLECTORES Y LUMINARIAS LED PARA ILUMINACION DE PARQUES Y CANCHAS DEL CANTON LA TRONCAL",30,jcastrobarrera@hotmail.com,59902.3,0.6782641534448448,0.0198836339190891,ALCIVAR CAMPOVERDE ROMULO ULISES,ALCIVAR CAMPOVERDE ROMULO ULISES,CEVALLOS SANCHEZ YOLANDA PAOLA,,,,,,,7,7,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.015,0.0,False,False,False,True,False,False,False,False,False,True,False,False
1724029,990015325001.0,ECUADOR OVERSEAS AGENCIES C.A.,15300.0,14300.99,14300.99,1.0,0.0,1,1.0,0.0,0.0,0,0.0,0.0,,1.0,1.0,0.45,HOSPITAL DE ESPECIALIDADES FUERZAS ARMADAS NO. 1,2615,ADQUISICIÓN Y MANTENIMIENTO DE UN MARCAPASO UNICAMERAL EXTERNO PARA LA UNIDAD DE CUIDADOS INTENSIVOS DEL HE-1,90,rmontalvos@armada.mil.ec,15300.0,0.6270932475335153,0.0403331655106905,CABRERA PEÑAFIEL RENE DARIO,LANAS VITERI FERNANDO JAVIER,ORTIZ DELGADO JAIME OSWALDO,,,,,,,16,8,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.03,0.0,True,False,False,False,False,False,False,False,True,False,False,False
